participant,ibex_ident,list,bloque,presentation,item_number,condition,rating,rt,grammaticality,control,distractor,zscore,binary_accuracy
11,190,l3,b4,181,47,A,7,3226,grammatical,subject,match,1.05119352012283,1
11,191,l3,b4,182,91,H,1,5068,ungrammatical,object,mismatch,-0.994372248764842,1
11,193,l3,b4,184,62,G,1,7979,ungrammatical,object,match,-0.994372248764842,1
11,195,l3,b4,186,94,F,7,5023,grammatical,object,mismatch,1.05119352012283,1
11,197,l3,b4,188,1,C,1,3280,ungrammatical,subject,match,-0.994372248764842,1
11,199,l3,b4,190,80,H,1,9049,ungrammatical,object,mismatch,-0.994372248764842,1
11,201,l3,b4,192,77,E,7,2681,grammatical,object,match,1.05119352012283,1
12,11,l3,b1,2,37,D,1,5868,ungrammatical,subject,mismatch,-1.0382092014215,1
12,13,l3,b1,4,95,F,7,3927,grammatical,object,mismatch,1.12848826241467,1
12,14,l3,b1,5,21,D,1,4381,ungrammatical,subject,mismatch,-1.0382092014215,1
12,16,l3,b1,7,57,H,6,6380,ungrammatical,object,mismatch,0.767372018441977,0
12,18,l3,b1,9,40,C,6,8196,ungrammatical,subject,match,0.767372018441977,0
12,20,l3,b1,11,18,A,7,3958,grammatical,subject,match,1.12848826241467,1
12,22,l3,b1,13,65,F,7,3428,grammatical,object,mismatch,1.12848826241467,1
12,24,l3,b1,15,72,G,1,5572,ungrammatical,object,match,-1.0382092014215,1
12,26,l3,b1,17,68,E,6,4572,grammatical,object,match,0.767372018441977,1
12,28,l3,b1,19,41,C,7,3960,ungrammatical,subject,match,1.12848826241467,0
12,30,l3,b1,21,52,G,2,6152,ungrammatical,object,match,-0.677092957448804,1
12,33,l3,b1,24,79,E,6,5459,grammatical,object,match,0.767372018441977,1
12,35,l3,b1,26,35,B,2,5853,grammatical,subject,mismatch,-0.677092957448804,0
12,37,l3,b1,28,2,C,1,3457,ungrammatical,subject,match,-1.0382092014215,1
12,39,l3,b1,30,78,H,1,8171,ungrammatical,object,mismatch,-1.0382092014215,1
12,41,l3,b1,32,43,B,6,16362,grammatical,subject,mismatch,0.767372018441977,1
12,44,l3,b1,35,8,A,7,3122,grammatical,subject,match,1.12848826241467,1
12,45,l3,b1,36,87,F,7,5416,grammatical,object,mismatch,1.12848826241467,1
12,47,l3,b1,38,50,H,1,4299,ungrammatical,object,mismatch,-1.0382092014215,1
12,49,l3,b1,40,48,A,7,2903,grammatical,subject,match,1.12848826241467,1
12,51,l3,b1,42,10,D,1,5166,ungrammatical,subject,mismatch,-1.0382092014215,1
12,53,l3,b1,44,61,E,2,5240,grammatical,object,match,-0.677092957448804,0
12,55,l3,b1,46,82,G,1,4728,ungrammatical,object,match,-1.0382092014215,1
12,57,l3,b1,48,15,B,7,3585,grammatical,subject,mismatch,1.12848826241467,1
12,59,l3,b2,50,83,G,1,5778,ungrammatical,object,match,-1.0382092014215,1
12,61,l3,b2,52,88,H,1,4403,ungrammatical,object,mismatch,-1.0382092014215,1
12,62,l3,b2,53,46,A,7,5273,grammatical,subject,match,1.12848826241467,1
12,65,l3,b2,56,66,E,7,4962,grammatical,object,match,1.12848826241467,1
12,67,l3,b2,58,29,D,1,4910,ungrammatical,subject,mismatch,-1.0382092014215,1
12,69,l3,b2,60,44,B,7,4145,grammatical,subject,mismatch,1.12848826241467,1
12,71,l3,b2,62,67,F,7,3178,grammatical,object,mismatch,1.12848826241467,1
12,73,l3,b2,64,93,E,7,5512,grammatical,object,match,1.12848826241467,1
12,75,l3,b2,66,53,G,1,4458,ungrammatical,object,match,-1.0382092014215,1
12,78,l3,b2,69,6,B,1,4813,grammatical,subject,mismatch,-1.0382092014215,0
12,79,l3,b2,70,60,H,1,7260,ungrammatical,object,mismatch,-1.0382092014215,1
12,81,l3,b2,72,86,E,5,5937,grammatical,object,match,0.406255774469282,1
12,83,l3,b2,74,31,C,1,6804,ungrammatical,subject,match,-1.0382092014215,1
12,85,l3,b2,76,75,G,1,5269,ungrammatical,object,match,-1.0382092014215,1
12,87,l3,b2,78,9,A,1,4954,grammatical,subject,match,-1.0382092014215,0
12,89,l3,b2,80,36,B,4,5177,grammatical,subject,mismatch,0.0451395304965869,1
12,91,l3,b2,82,56,F,5,7130,grammatical,object,mismatch,0.406255774469282,1
12,93,l3,b2,84,3,C,1,4087,ungrammatical,subject,match,-1.0382092014215,1
12,95,l3,b2,86,38,D,1,8882,ungrammatical,subject,mismatch,-1.0382092014215,1
12,97,l3,b2,88,70,H,2,6312,ungrammatical,object,mismatch,-0.677092957448804,1
12,98,l3,b2,89,25,A,7,3913,grammatical,subject,match,1.12848826241467,1
12,101,l3,b2,92,23,C,5,3950,ungrammatical,subject,match,0.406255774469282,0
12,103,l3,b2,94,28,D,1,5896,ungrammatical,subject,mismatch,-1.0382092014215,1
12,105,l3,b2,96,49,F,7,3209,grammatical,object,mismatch,1.12848826241467,1
12,106,l3,b3,97,11,D,1,5552,ungrammatical,subject,mismatch,-1.0382092014215,1
12,108,l3,b3,99,32,C,1,6257,ungrammatical,subject,match,-1.0382092014215,1
12,111,l3,b3,102,54,F,5,4657,grammatical,object,mismatch,0.406255774469282,1
12,114,l3,b3,105,34,B,6,3640,grammatical,subject,mismatch,0.767372018441977,1
12,116,l3,b3,107,74,F,6,3883,grammatical,object,mismatch,0.767372018441977,1
12,118,l3,b3,109,42,C,1,4962,ungrammatical,subject,match,-1.0382092014215,1
12,120,l3,b3,111,96,E,6,5076,grammatical,object,match,0.767372018441977,1
12,122,l3,b3,113,17,A,6,5265,grammatical,subject,match,0.767372018441977,1
12,125,l3,b3,116,76,E,6,4254,grammatical,object,match,0.767372018441977,1
12,126,l3,b3,117,26,A,7,5175,grammatical,subject,match,1.12848826241467,1
12,128,l3,b3,119,55,G,1,6110,ungrammatical,object,match,-1.0382092014215,1
12,130,l3,b3,121,81,F,7,2922,grammatical,object,mismatch,1.12848826241467,1
12,132,l3,b3,123,24,C,1,4403,ungrammatical,subject,match,-1.0382092014215,1
12,134,l3,b3,125,92,G,1,5576,ungrammatical,object,match,-1.0382092014215,1
12,136,l3,b3,127,13,B,7,5192,grammatical,subject,mismatch,1.12848826241467,1
12,138,l3,b3,129,58,E,7,5582,grammatical,object,match,1.12848826241467,1
12,140,l3,b3,131,39,D,1,3229,ungrammatical,subject,mismatch,-1.0382092014215,1
12,141,l3,b3,132,71,H,7,4264,ungrammatical,object,mismatch,1.12848826241467,0
12,143,l3,b3,134,85,G,1,3306,ungrammatical,object,match,-1.0382092014215,1
12,145,l3,b3,136,16,A,7,4331,grammatical,subject,match,1.12848826241467,1
12,147,l3,b3,138,89,H,1,4192,ungrammatical,object,mismatch,-1.0382092014215,1
12,149,l3,b3,140,45,B,7,4041,grammatical,subject,mismatch,1.12848826241467,1
12,151,l3,b3,142,19,D,6,954,ungrammatical,subject,mismatch,0.767372018441977,0
12,153,l3,b3,144,63,H,1,2900,ungrammatical,object,mismatch,-1.0382092014215,1
12,154,l3,b4,145,14,B,7,3101,grammatical,subject,mismatch,1.12848826241467,1
12,156,l3,b4,147,12,D,1,7379,ungrammatical,subject,mismatch,-1.0382092014215,1
12,158,l3,b4,149,33,C,1,3846,ungrammatical,subject,match,-1.0382092014215,1
12,160,l3,b4,151,90,G,1,10098,ungrammatical,object,match,-1.0382092014215,1
12,163,l3,b4,154,22,C,1,3148,ungrammatical,subject,match,-1.0382092014215,1
12,165,l3,b4,156,51,E,7,4623,grammatical,object,match,1.12848826241467,1
12,167,l3,b4,158,84,F,6,3899,grammatical,object,mismatch,0.767372018441977,1
12,168,l3,b4,159,27,A,7,3464,grammatical,subject,match,1.12848826241467,1
12,170,l3,b4,161,69,G,1,3692,ungrammatical,object,match,-1.0382092014215,1
12,172,l3,b4,163,20,D,1,4971,ungrammatical,subject,mismatch,-1.0382092014215,1
12,174,l3,b4,165,7,A,7,3127,grammatical,subject,match,1.12848826241467,1
12,176,l3,b4,167,5,B,3,6842,grammatical,subject,mismatch,-0.315976713476108,0
12,178,l3,b4,169,64,F,7,8624,grammatical,object,mismatch,1.12848826241467,1
12,180,l3,b4,171,30,D,1,4133,ungrammatical,subject,mismatch,-1.0382092014215,1
12,183,l3,b4,174,4,B,7,3373,grammatical,subject,mismatch,1.12848826241467,1
12,185,l3,b4,176,73,H,1,5011,ungrammatical,object,mismatch,-1.0382092014215,1
12,188,l3,b4,179,59,E,7,4097,grammatical,object,match,1.12848826241467,1
12,190,l3,b4,181,47,A,6,5794,grammatical,subject,match,0.767372018441977,1
12,191,l3,b4,182,91,H,1,4692,ungrammatical,object,mismatch,-1.0382092014215,1
12,193,l3,b4,184,62,G,1,3532,ungrammatical,object,match,-1.0382092014215,1
12,195,l3,b4,186,94,F,7,3487,grammatical,object,mismatch,1.12848826241467,1
12,197,l3,b4,188,1,C,1,5242,ungrammatical,subject,match,-1.0382092014215,1
12,199,l3,b4,190,80,H,1,8395,ungrammatical,object,mismatch,-1.0382092014215,1
12,201,l3,b4,192,77,E,7,3746,grammatical,object,match,1.12848826241467,1
13,11,l3,b1,2,37,D,3,14392,ungrammatical,subject,mismatch,-1.63992592781788,1
13,13,l3,b1,4,95,F,7,10026,grammatical,object,mismatch,1.26206281080915,1
13,14,l3,b1,5,21,D,5,12072,ungrammatical,subject,mismatch,-0.188931558504365,0
13,16,l3,b1,7,57,H,4,32981,ungrammatical,object,mismatch,-0.914428743161124,0
13,18,l3,b1,9,40,C,5,16310,ungrammatical,subject,match,-0.188931558504365,0
13,20,l3,b1,11,18,A,6,10360,grammatical,subject,match,0.536565626152395,1
13,22,l3,b1,13,65,F,7,6678,grammatical,object,mismatch,1.26206281080915,1
13,24,l3,b1,15,72,G,4,8906,ungrammatical,object,match,-0.914428743161124,0
13,26,l3,b1,17,68,E,7,13434,grammatical,object,match,1.26206281080915,1
13,28,l3,b1,19,41,C,4,10660,ungrammatical,subject,match,-0.914428743161124,0
13,30,l3,b1,21,52,G,4,10309,ungrammatical,object,match,-0.914428743161124,0
13,33,l3,b1,24,79,E,6,13121,grammatical,object,match,0.536565626152395,1
13,35,l3,b1,26,35,B,7,6888,grammatical,subject,mismatch,1.26206281080915,1
13,37,l3,b1,28,2,C,4,6896,ungrammatical,subject,match,-0.914428743161124,0
13,39,l3,b1,30,78,H,4,13172,ungrammatical,object,mismatch,-0.914428743161124,0
13,41,l3,b1,32,43,B,7,4118,grammatical,subject,mismatch,1.26206281080915,1
13,44,l3,b1,35,8,A,6,5042,grammatical,subject,match,0.536565626152395,1
13,45,l3,b1,36,87,F,7,8059,grammatical,object,mismatch,1.26206281080915,1
13,47,l3,b1,38,50,H,4,94465,ungrammatical,object,mismatch,-0.914428743161124,0
13,49,l3,b1,40,48,A,7,38977,grammatical,subject,match,1.26206281080915,1
13,51,l3,b1,42,10,D,3,9643,ungrammatical,subject,mismatch,-1.63992592781788,1
13,53,l3,b1,44,61,E,7,5263,grammatical,object,match,1.26206281080915,1
13,55,l3,b1,46,82,G,3,8423,ungrammatical,object,match,-1.63992592781788,1
13,57,l3,b1,48,15,B,7,6197,grammatical,subject,mismatch,1.26206281080915,1
13,59,l3,b2,50,83,G,4,7609,ungrammatical,object,match,-0.914428743161124,0
13,61,l3,b2,52,88,H,4,4830,ungrammatical,object,mismatch,-0.914428743161124,0
13,62,l3,b2,53,46,A,7,22205,grammatical,subject,match,1.26206281080915,1
13,65,l3,b2,56,66,E,7,3804,grammatical,object,match,1.26206281080915,1
13,67,l3,b2,58,29,D,4,11620,ungrammatical,subject,mismatch,-0.914428743161124,0
13,69,l3,b2,60,44,B,7,27860,grammatical,subject,mismatch,1.26206281080915,1
13,71,l3,b2,62,67,F,7,6690,grammatical,object,mismatch,1.26206281080915,1
13,73,l3,b2,64,93,E,6,21861,grammatical,object,match,0.536565626152395,1
13,75,l3,b2,66,53,G,5,11799,ungrammatical,object,match,-0.188931558504365,0
13,78,l3,b2,69,6,B,6,10704,grammatical,subject,mismatch,0.536565626152395,1
13,79,l3,b2,70,60,H,3,7405,ungrammatical,object,mismatch,-1.63992592781788,1
13,81,l3,b2,72,86,E,7,6110,grammatical,object,match,1.26206281080915,1
13,83,l3,b2,74,31,C,4,7880,ungrammatical,subject,match,-0.914428743161124,0
13,85,l3,b2,76,75,G,4,6063,ungrammatical,object,match,-0.914428743161124,0
13,87,l3,b2,78,9,A,6,9277,grammatical,subject,match,0.536565626152395,1
13,89,l3,b2,80,36,B,6,11024,grammatical,subject,mismatch,0.536565626152395,1
13,91,l3,b2,82,56,F,6,13828,grammatical,object,mismatch,0.536565626152395,1
13,93,l3,b2,84,3,C,6,11716,ungrammatical,subject,match,0.536565626152395,0
13,95,l3,b2,86,38,D,4,27917,ungrammatical,subject,mismatch,-0.914428743161124,0
13,97,l3,b2,88,70,H,4,3180,ungrammatical,object,mismatch,-0.914428743161124,0
13,98,l3,b2,89,25,A,7,10676,grammatical,subject,match,1.26206281080915,1
13,101,l3,b2,92,23,C,7,3157,ungrammatical,subject,match,1.26206281080915,0
13,103,l3,b2,94,28,D,4,7209,ungrammatical,subject,mismatch,-0.914428743161124,0
13,105,l3,b2,96,49,F,7,6385,grammatical,object,mismatch,1.26206281080915,1
13,106,l3,b3,97,11,D,4,26935,ungrammatical,subject,mismatch,-0.914428743161124,0
13,108,l3,b3,99,32,C,4,3912,ungrammatical,subject,match,-0.914428743161124,0
13,111,l3,b3,102,54,F,6,6760,grammatical,object,mismatch,0.536565626152395,1
13,114,l3,b3,105,34,B,7,6637,grammatical,subject,mismatch,1.26206281080915,1
13,116,l3,b3,107,74,F,6,5540,grammatical,object,mismatch,0.536565626152395,1
13,118,l3,b3,109,42,C,4,6129,ungrammatical,subject,match,-0.914428743161124,0
13,120,l3,b3,111,96,E,6,19936,grammatical,object,match,0.536565626152395,1
13,122,l3,b3,113,17,A,7,9295,grammatical,subject,match,1.26206281080915,1
13,125,l3,b3,116,76,E,6,7083,grammatical,object,match,0.536565626152395,1
13,126,l3,b3,117,26,A,7,3791,grammatical,subject,match,1.26206281080915,1
13,128,l3,b3,119,55,G,3,3707,ungrammatical,object,match,-1.63992592781788,1
13,130,l3,b3,121,81,F,6,4129,grammatical,object,mismatch,0.536565626152395,1
13,132,l3,b3,123,24,C,4,5147,ungrammatical,subject,match,-0.914428743161124,0
13,134,l3,b3,125,92,G,4,16218,ungrammatical,object,match,-0.914428743161124,0
13,136,l3,b3,127,13,B,7,7902,grammatical,subject,mismatch,1.26206281080915,1
13,138,l3,b3,129,58,E,7,5148,grammatical,object,match,1.26206281080915,1
13,140,l3,b3,131,39,D,4,6125,ungrammatical,subject,mismatch,-0.914428743161124,0
13,141,l3,b3,132,71,H,4,74666,ungrammatical,object,mismatch,-0.914428743161124,0
13,143,l3,b3,134,85,G,4,7675,ungrammatical,object,match,-0.914428743161124,0
13,145,l3,b3,136,16,A,7,9848,grammatical,subject,match,1.26206281080915,1
13,147,l3,b3,138,89,H,4,4167,ungrammatical,object,mismatch,-0.914428743161124,0
13,149,l3,b3,140,45,B,7,7490,grammatical,subject,mismatch,1.26206281080915,1
13,151,l3,b3,142,19,D,4,4121,ungrammatical,subject,mismatch,-0.914428743161124,0
13,153,l3,b3,144,63,H,4,3859,ungrammatical,object,mismatch,-0.914428743161124,0
13,154,l3,b4,145,14,B,7,6873,grammatical,subject,mismatch,1.26206281080915,1
13,156,l3,b4,147,12,D,4,3962,ungrammatical,subject,mismatch,-0.914428743161124,0
13,158,l3,b4,149,33,C,4,34823,ungrammatical,subject,match,-0.914428743161124,0
13,160,l3,b4,151,90,G,4,5533,ungrammatical,object,match,-0.914428743161124,0
13,163,l3,b4,154,22,C,4,4288,ungrammatical,subject,match,-0.914428743161124,0
13,165,l3,b4,156,51,E,7,20805,grammatical,object,match,1.26206281080915,1
13,167,l3,b4,158,84,F,5,5076,grammatical,object,mismatch,-0.188931558504365,1
13,168,l3,b4,159,27,A,6,8645,grammatical,subject,match,0.536565626152395,1
13,170,l3,b4,161,69,G,4,3997,ungrammatical,object,match,-0.914428743161124,0
13,172,l3,b4,163,20,D,4,5581,ungrammatical,subject,mismatch,-0.914428743161124,0
13,174,l3,b4,165,7,A,6,25208,grammatical,subject,match,0.536565626152395,1
13,176,l3,b4,167,5,B,6,11086,grammatical,subject,mismatch,0.536565626152395,1
13,178,l3,b4,169,64,F,6,11607,grammatical,object,mismatch,0.536565626152395,1
13,180,l3,b4,171,30,D,3,66808,ungrammatical,subject,mismatch,-1.63992592781788,1
13,183,l3,b4,174,4,B,5,3445,grammatical,subject,mismatch,-0.188931558504365,1
13,185,l3,b4,176,73,H,4,5643,ungrammatical,object,mismatch,-0.914428743161124,0
13,188,l3,b4,179,59,E,6,7048,grammatical,object,match,0.536565626152395,1
13,190,l3,b4,181,47,A,6,4238,grammatical,subject,match,0.536565626152395,1
13,191,l3,b4,182,91,H,4,4417,ungrammatical,object,mismatch,-0.914428743161124,0
13,193,l3,b4,184,62,G,4,4241,ungrammatical,object,match,-0.914428743161124,0
13,195,l3,b4,186,94,F,6,6100,grammatical,object,mismatch,0.536565626152395,1
13,197,l3,b4,188,1,C,4,3247,ungrammatical,subject,match,-0.914428743161124,0
13,199,l3,b4,190,80,H,4,5051,ungrammatical,object,mismatch,-0.914428743161124,0
13,201,l3,b4,192,77,E,6,11356,grammatical,object,match,0.536565626152395,1
14,11,l3,b1,2,37,D,1,10029,ungrammatical,subject,mismatch,-1.18339342211422,1
14,13,l3,b1,4,95,F,6,9642,grammatical,object,mismatch,1.33000853635846,1
14,14,l3,b1,5,21,D,6,11403,ungrammatical,subject,mismatch,1.33000853635846,0
14,16,l3,b1,7,57,H,1,7216,ungrammatical,object,mismatch,-1.18339342211422,1
14,18,l3,b1,9,40,C,2,9606,ungrammatical,subject,match,-0.680713030419682,1
14,20,l3,b1,11,18,A,2,4959,grammatical,subject,match,-0.680713030419682,0
14,22,l3,b1,13,65,F,6,8988,grammatical,object,mismatch,1.33000853635846,1
14,24,l3,b1,15,72,G,1,5996,ungrammatical,object,match,-1.18339342211422,1
14,26,l3,b1,17,68,E,6,5837,grammatical,object,match,1.33000853635846,1
14,28,l3,b1,19,41,C,3,9918,ungrammatical,subject,match,-0.178032638725147,1
14,30,l3,b1,21,52,G,4,4964,ungrammatical,object,match,0.324647752969387,0
14,33,l3,b1,24,79,E,4,5575,grammatical,object,match,0.324647752969387,1
14,35,l3,b1,26,35,B,4,4404,grammatical,subject,mismatch,0.324647752969387,1
14,37,l3,b1,28,2,C,2,9999,ungrammatical,subject,match,-0.680713030419682,1
14,39,l3,b1,30,78,H,2,9859,ungrammatical,object,mismatch,-0.680713030419682,1
14,41,l3,b1,32,43,B,4,4905,grammatical,subject,mismatch,0.324647752969387,1
14,44,l3,b1,35,8,A,4,7859,grammatical,subject,match,0.324647752969387,1
14,45,l3,b1,36,87,F,4,10413,grammatical,object,mismatch,0.324647752969387,1
14,47,l3,b1,38,50,H,2,9222,ungrammatical,object,mismatch,-0.680713030419682,1
14,49,l3,b1,40,48,A,6,8167,grammatical,subject,match,1.33000853635846,1
14,51,l3,b1,42,10,D,1,6605,ungrammatical,subject,mismatch,-1.18339342211422,1
14,53,l3,b1,44,61,E,6,17006,grammatical,object,match,1.33000853635846,1
14,55,l3,b1,46,82,G,4,5976,ungrammatical,object,match,0.324647752969387,0
14,57,l3,b1,48,15,B,4,4935,grammatical,subject,mismatch,0.324647752969387,1
14,59,l3,b2,50,83,G,1,19257,ungrammatical,object,match,-1.18339342211422,1
14,61,l3,b2,52,88,H,1,5801,ungrammatical,object,mismatch,-1.18339342211422,1
14,62,l3,b2,53,46,A,4,9978,grammatical,subject,match,0.324647752969387,1
14,65,l3,b2,56,66,E,6,5082,grammatical,object,match,1.33000853635846,1
14,67,l3,b2,58,29,D,7,9684,ungrammatical,subject,mismatch,1.83268892805299,0
14,69,l3,b2,60,44,B,6,6469,grammatical,subject,mismatch,1.33000853635846,1
14,71,l3,b2,62,67,F,6,9548,grammatical,object,mismatch,1.33000853635846,1
14,73,l3,b2,64,93,E,5,10620,grammatical,object,match,0.827328144663921,1
14,75,l3,b2,66,53,G,1,6072,ungrammatical,object,match,-1.18339342211422,1
14,78,l3,b2,69,6,B,6,11328,grammatical,subject,mismatch,1.33000853635846,1
14,79,l3,b2,70,60,H,1,6747,ungrammatical,object,mismatch,-1.18339342211422,1
14,81,l3,b2,72,86,E,6,7856,grammatical,object,match,1.33000853635846,1
14,83,l3,b2,74,31,C,1,6111,ungrammatical,subject,match,-1.18339342211422,1
14,85,l3,b2,76,75,G,2,4304,ungrammatical,object,match,-0.680713030419682,1
14,87,l3,b2,78,9,A,1,7037,grammatical,subject,match,-1.18339342211422,0
14,89,l3,b2,80,36,B,7,6245,grammatical,subject,mismatch,1.83268892805299,1
14,91,l3,b2,82,56,F,4,11455,grammatical,object,mismatch,0.324647752969387,1
14,93,l3,b2,84,3,C,1,3635,ungrammatical,subject,match,-1.18339342211422,1
14,95,l3,b2,86,38,D,2,4589,ungrammatical,subject,mismatch,-0.680713030419682,1
14,97,l3,b2,88,70,H,2,4117,ungrammatical,object,mismatch,-0.680713030419682,1
14,98,l3,b2,89,25,A,6,7173,grammatical,subject,match,1.33000853635846,1
14,101,l3,b2,92,23,C,6,8787,ungrammatical,subject,match,1.33000853635846,0
14,103,l3,b2,94,28,D,2,4844,ungrammatical,subject,mismatch,-0.680713030419682,1
14,105,l3,b2,96,49,F,5,6097,grammatical,object,mismatch,0.827328144663921,1
14,106,l3,b3,97,11,D,1,6068,ungrammatical,subject,mismatch,-1.18339342211422,1
14,108,l3,b3,99,32,C,2,4854,ungrammatical,subject,match,-0.680713030419682,1
14,111,l3,b3,102,54,F,3,10049,grammatical,object,mismatch,-0.178032638725147,0
14,114,l3,b3,105,34,B,3,8477,grammatical,subject,mismatch,-0.178032638725147,0
14,116,l3,b3,107,74,F,2,7136,grammatical,object,mismatch,-0.680713030419682,0
14,118,l3,b3,109,42,C,2,5849,ungrammatical,subject,match,-0.680713030419682,1
14,120,l3,b3,111,96,E,5,4840,grammatical,object,match,0.827328144663921,1
14,122,l3,b3,113,17,A,6,6508,grammatical,subject,match,1.33000853635846,1
14,125,l3,b3,116,76,E,5,7048,grammatical,object,match,0.827328144663921,1
14,126,l3,b3,117,26,A,5,5679,grammatical,subject,match,0.827328144663921,1
14,128,l3,b3,119,55,G,1,4393,ungrammatical,object,match,-1.18339342211422,1
14,130,l3,b3,121,81,F,5,5907,grammatical,object,mismatch,0.827328144663921,1
14,132,l3,b3,123,24,C,2,8936,ungrammatical,subject,match,-0.680713030419682,1
14,134,l3,b3,125,92,G,1,3965,ungrammatical,object,match,-1.18339342211422,1
14,136,l3,b3,127,13,B,5,9440,grammatical,subject,mismatch,0.827328144663921,1
14,138,l3,b3,129,58,E,5,6212,grammatical,object,match,0.827328144663921,1
14,140,l3,b3,131,39,D,1,3671,ungrammatical,subject,mismatch,-1.18339342211422,1
14,141,l3,b3,132,71,H,1,3856,ungrammatical,object,mismatch,-1.18339342211422,1
14,143,l3,b3,134,85,G,1,3947,ungrammatical,object,match,-1.18339342211422,1
14,145,l3,b3,136,16,A,4,5720,grammatical,subject,match,0.324647752969387,1
14,147,l3,b3,138,89,H,1,8401,ungrammatical,object,mismatch,-1.18339342211422,1
14,149,l3,b3,140,45,B,6,7843,grammatical,subject,mismatch,1.33000853635846,1
14,151,l3,b3,142,19,D,1,3384,ungrammatical,subject,mismatch,-1.18339342211422,1
14,153,l3,b3,144,63,H,1,3318,ungrammatical,object,mismatch,-1.18339342211422,1
14,154,l3,b4,145,14,B,5,6902,grammatical,subject,mismatch,0.827328144663921,1
14,156,l3,b4,147,12,D,1,3902,ungrammatical,subject,mismatch,-1.18339342211422,1
14,158,l3,b4,149,33,C,1,3235,ungrammatical,subject,match,-1.18339342211422,1
14,160,l3,b4,151,90,G,2,4217,ungrammatical,object,match,-0.680713030419682,1
14,163,l3,b4,154,22,C,2,3782,ungrammatical,subject,match,-0.680713030419682,1
14,165,l3,b4,156,51,E,4,6644,grammatical,object,match,0.324647752969387,1
14,167,l3,b4,158,84,F,4,8214,grammatical,object,mismatch,0.324647752969387,1
14,168,l3,b4,159,27,A,4,5665,grammatical,subject,match,0.324647752969387,1
14,170,l3,b4,161,69,G,2,5157,ungrammatical,object,match,-0.680713030419682,1
14,172,l3,b4,163,20,D,2,7410,ungrammatical,subject,mismatch,-0.680713030419682,1
14,174,l3,b4,165,7,A,5,6047,grammatical,subject,match,0.827328144663921,1
14,176,l3,b4,167,5,B,2,3949,grammatical,subject,mismatch,-0.680713030419682,0
14,178,l3,b4,169,64,F,7,4402,grammatical,object,mismatch,1.83268892805299,1
14,180,l3,b4,171,30,D,5,8263,ungrammatical,subject,mismatch,0.827328144663921,0
14,183,l3,b4,174,4,B,6,8828,grammatical,subject,mismatch,1.33000853635846,1
14,185,l3,b4,176,73,H,1,6130,ungrammatical,object,mismatch,-1.18339342211422,1
14,188,l3,b4,179,59,E,6,10215,grammatical,object,match,1.33000853635846,1
14,190,l3,b4,181,47,A,5,5988,grammatical,subject,match,0.827328144663921,1
14,191,l3,b4,182,91,H,1,3270,ungrammatical,object,mismatch,-1.18339342211422,1
14,193,l3,b4,184,62,G,1,9457,ungrammatical,object,match,-1.18339342211422,1
14,195,l3,b4,186,94,F,5,7822,grammatical,object,mismatch,0.827328144663921,1
14,197,l3,b4,188,1,C,2,6144,ungrammatical,subject,match,-0.680713030419682,1
14,199,l3,b4,190,80,H,2,3673,ungrammatical,object,mismatch,-0.680713030419682,1
14,201,l3,b4,192,77,E,4,8395,grammatical,object,match,0.324647752969387,1
15,11,l3,b1,2,37,D,5,10320,ungrammatical,subject,mismatch,0.0674922762576018,0
15,13,l3,b1,4,95,F,7,5864,grammatical,object,mismatch,0.829757984578753,1
15,14,l3,b1,5,21,D,7,9705,ungrammatical,subject,mismatch,0.829757984578753,0
15,16,l3,b1,7,57,H,7,6879,ungrammatical,object,mismatch,0.829757984578753,0
15,18,l3,b1,9,40,C,7,6943,ungrammatical,subject,match,0.829757984578753,0
15,20,l3,b1,11,18,A,7,8336,grammatical,subject,match,0.829757984578753,1
15,22,l3,b1,13,65,F,6,6841,grammatical,object,mismatch,0.448625130418178,1
15,24,l3,b1,15,72,G,6,5704,ungrammatical,object,match,0.448625130418178,0
15,26,l3,b1,17,68,E,7,4561,grammatical,object,match,0.829757984578753,1
15,28,l3,b1,19,41,C,1,7329,ungrammatical,subject,match,-1.4570391403847,1
15,30,l3,b1,21,52,G,6,7850,ungrammatical,object,match,0.448625130418178,0
15,33,l3,b1,24,79,E,6,10337,grammatical,object,match,0.448625130418178,1
15,35,l3,b1,26,35,B,6,3387,grammatical,subject,mismatch,0.448625130418178,1
15,37,l3,b1,28,2,C,6,5179,ungrammatical,subject,match,0.448625130418178,0
15,39,l3,b1,30,78,H,1,7922,ungrammatical,object,mismatch,-1.4570391403847,1
15,41,l3,b1,32,43,B,7,5960,grammatical,subject,mismatch,0.829757984578753,1
15,44,l3,b1,35,8,A,7,3103,grammatical,subject,match,0.829757984578753,1
15,45,l3,b1,36,87,F,6,6751,grammatical,object,mismatch,0.448625130418178,1
15,47,l3,b1,38,50,H,2,6937,ungrammatical,object,mismatch,-1.07590628622413,1
15,49,l3,b1,40,48,A,7,5107,grammatical,subject,match,0.829757984578753,1
15,51,l3,b1,42,10,D,7,5635,ungrammatical,subject,mismatch,0.829757984578753,0
15,53,l3,b1,44,61,E,6,4752,grammatical,object,match,0.448625130418178,1
15,55,l3,b1,46,82,G,1,5328,ungrammatical,object,match,-1.4570391403847,1
15,57,l3,b1,48,15,B,7,3819,grammatical,subject,mismatch,0.829757984578753,1
15,59,l3,b2,50,83,G,1,6066,ungrammatical,object,match,-1.4570391403847,1
